year,state_name,county_name,Value,lon,lat
1997,INDIANA,WAYNE,62.1,-85.0198586,39.8638778
1996,INDIANA,WAYNE,30.9,-85.0198586,39.8638778
1995,INDIANA,WAYNE,68.0,-85.0198586,39.8638778
1994,INDIANA,WAYNE,69.4,-85.0198586,39.8638778
1993,INDIANA,WAYNE,55.2,-85.0198586,39.8638778
1992,INDIANA,WAYNE,48.9,-85.0198586,39.8638778
1991,INDIANA,WAYNE,39.6,-85.0198586,39.8638778
1990,INDIANA,WAYNE,57.8,-85.0198586,39.8638778
2022,INDIANA,DAVIESS,77.7,-87.0813484,38.6776099
2021,INDIANA,DAVIESS,87.4,-87.0813484,38.6776099
2020,INDIANA,DAVIESS,59.4,-87.0813484,38.6776099
2019,INDIANA,DAVIESS,52.4,-87.0813484,38.6776099
2017,INDIANA,DAVIESS,55.9,-87.0813484,38.6776099
2016,INDIANA,DAVIESS,70.2,-87.0813484,38.6776099
2015,INDIANA,DAVIESS,67.4,-87.0813484,38.6776099
2014,INDIANA,DAVIESS,57.2,-87.0813484,38.6776099
2013,INDIANA,DAVIESS,76.7,-87.0813484,38.6776099
2012,INDIANA,DAVIESS,48.0,-87.0813484,38.6776099
2011,INDIANA,DAVIESS,60.4,-87.0813484,38.6776099
2010,INDIANA,DAVIESS,57.2,-87.0813484,38.6776099
2009,INDIANA,DAVIESS,57.0,-87.0813484,38.6776099
2008,INDIANA,DAVIESS,66.0,-87.0813484,38.6776099
2007,INDIANA,DAVIESS,62.0,-87.0813484,38.6776099
2006,INDIANA,DAVIESS,63.3,-87.0813484,38.6776099
2005,INDIANA,DAVIESS,73.7,-87.0813484,38.6776099
2004,INDIANA,DAVIESS,56.8,-87.0813484,38.6776099
2003,INDIANA,DAVIESS,55.4,-87.0813484,38.6776099
2002,INDIANA,DAVIESS,49.4,-87.0813484,38.6776099
2001,INDIANA,DAVIESS,67.0,-87.0813484,38.6776099
2000,INDIANA,DAVIESS,60.2,-87.0813484,38.6776099
1999,INDIANA,DAVIESS,64.7,-87.0813484,38.6776099
1998,INDIANA,DAVIESS,44.6,-87.0813484,38.6776099
1997,INDIANA,DAVIESS,53.6,-87.0813484,38.6776099
1996,INDIANA,DAVIESS,34.9,-87.0813484,38.6776099
1995,INDIANA,DAVIESS,53.0,-87.0813484,38.6776099
1994,INDIANA,DAVIESS,53.1,-87.0813484,38.6776099
1993,INDIANA,DAVIESS,61.5,-87.0813484,38.6776099
1992,INDIANA,DAVIESS,52.8,-87.0813484,38.6776099
1991,INDIANA,DAVIESS,34.5,-87.0813484,38.6776099
1990,INDIANA,DAVIESS,37.8,-87.0813484,38.6776099
2021,INDIANA,DUBOIS,83.3,-86.8870278,38.3644324
2020,INDIANA,DUBOIS,62.5,-86.8870278,38.3644324
2019,INDIANA,DUBOIS,68.3,-86.8870278,38.3644324
2018,INDIANA,DUBOIS,63.7,-86.8870278,38.3644324
2017,INDIANA,DUBOIS,74.3,-86.8870278,38.3644324
2016,INDIANA,DUBOIS,73.2,-86.8870278,38.3644324
2015,INDIANA,DUBOIS,58.7,-86.8870278,38.3644324
2014,INDIANA,DUBOIS,60.2,-86.8870278,38.3644324
2013,INDIANA,DUBOIS,71.3,-86.8870278,38.3644324
2012,INDIANA,DUBOIS,59.8,-86.8870278,38.3644324
2011,INDIANA,DUBOIS,57.8,-86.8870278,38.3644324
2010,INDIANA,DUBOIS,54.4,-86.8870278,38.3644324
2009,INDIANA,DUBOIS,56.0,-86.8870278,38.3644324
2008,INDIANA,DUBOIS,70.0,-86.8870278,38.3644324
2007,INDIANA,DUBOIS,38.7,-86.8870278,38.3644324
2006,INDIANA,DUBOIS,57.3,-86.8870278,38.3644324
2005,INDIANA,DUBOIS,65.4,-86.8870278,38.3644324
2004,INDIANA,DUBOIS,49.6,-86.8870278,38.3644324
2003,INDIANA,DUBOIS,57.1,-86.8870278,38.3644324
2002,INDIANA,DUBOIS,42.2,-86.8870278,38.3644324
2001,INDIANA,DUBOIS,60.9,-86.8870278,38.3644324
2000,INDIANA,DUBOIS,59.0,-86.8870278,38.3644324
1999,INDIANA,DUBOIS,45.5,-86.8870278,38.3644324
1998,INDIANA,DUBOIS,42.8,-86.8870278,38.3644324
1997,INDIANA,DUBOIS,45.7,-86.8870278,38.3644324
1996,INDIANA,DUBOIS,31.7,-86.8870278,38.3644324
1995,INDIANA,DUBOIS,47.0,-86.8870278,38.3644324
1994,INDIANA,DUBOIS,57.1,-86.8870278,38.3644324
1993,INDIANA,DUBOIS,48.4,-86.8870278,38.3644324
1992,INDIANA,DUBOIS,44.2,-86.8870278,38.3644324
1991,INDIANA,DUBOIS,27.9,-86.8870278,38.3644324
1990,INDIANA,DUBOIS,32.9,-86.8870278,38.3644324
2020,INDIANA,GIBSON,73.1,-87.5775949,38.3079744
2019,INDIANA,GIBSON,67.4,-87.5775949,38.3079744
2018,INDIANA,GIBSON,72.8,-87.5775949,38.3079744
2017,INDIANA,GIBSON,80.1,-87.5775949,38.3079744
2016,INDIANA,GIBSON,86.7,-87.5775949,38.3079744
2015,INDIANA,GIBSON,71.4,-87.5775949,38.3079744
2014,INDIANA,GIBSON,71.4,-87.5775949,38.3079744
2013,INDIANA,GIBSON,78.3,-87.5775949,38.3079744
2012,INDIANA,GIBSON,73.5,-87.5775949,38.3079744
2011,INDIANA,GIBSON,64.2,-87.5775949,38.3079744
2010,INDIANA,GIBSON,62.9,-87.5775949,38.3079744
2009,INDIANA,GIBSON,62.5,-87.5775949,38.3079744
2008,INDIANA,GIBSON,74.0,-87.5775949,38.3079744
2007,INDIANA,GIBSON,59.1,-87.5775949,38.3079744
2006,INDIANA,GIBSON,70.6,-87.5775949,38.3079744
2005,INDIANA,GIBSON,63.4,-87.5775949,38.3079744
2004,INDIANA,GIBSON,64.9,-87.5775949,38.3079744
2003,INDIANA,GIBSON,63.5,-87.5775949,38.3079744
2002,INDIANA,GIBSON,49.7,-87.5775949,38.3079744
2001,INDIANA,GIBSON,66.0,-87.5775949,38.3079744
2000,INDIANA,GIBSON,69.4,-87.5775949,38.3079744
1999,INDIANA,GIBSON,62.6,-87.5775949,38.3079744
1998,INDIANA,GIBSON,50.8,-87.5775949,38.3079744
1997,INDIANA,GIBSON,60.1,-87.5775949,38.3079744
1996,INDIANA,GIBSON,44.7,-87.5775949,38.3079744
1995,INDIANA,GIBSON,60.0,-87.5775949,38.3079744
1994,INDIANA,GIBSON,68.4,-87.5775949,38.3079744
1993,INDIANA,GIBSON,60.5,-87.5775949,38.3079744
1992,INDIANA,GIBSON,54.3,-87.5775949,38.3079744
1991,INDIANA,GIBSON,33.7,-87.5775949,38.3079744
1990,INDIANA,GIBSON,35.9,-87.5775949,38.3079744
2021,INDIANA,GREENE,82.7,-86.9958489,39.0227107
2019,INDIANA,GREENE,70.0,-86.9958489,39.0227107
2016,INDIANA,GREENE,70.5,-86.9958489,39.0227107
2015,INDIANA,GREENE,63.8,-86.9958489,39.0227107
2014,INDIANA,GREENE,58.5,-86.9958489,39.0227107
2009,INDIANA,GREENE,48.0,-86.9958489,39.0227107
2008,INDIANA,GREENE,54.0,-86.9958489,39.0227107
2000,INDIANA,GREENE,52.3,-86.9958489,39.0227107
1999,INDIANA,GREENE,59.1,-86.9958489,39.0227107
1998,INDIANA,GREENE,44.3,-86.9958489,39.0227107
1997,INDIANA,GREENE,49.6,-86.9958489,39.0227107
1996,INDIANA,GREENE,36.1,-86.9958489,39.0227107
1995,INDIANA,GREENE,45.0,-86.9958489,39.0227107
1994,INDIANA,GREENE,53.1,-86.9958489,39.0227107
1993,INDIANA,GREENE,46.0,-86.9958489,39.0227107
1992,INDIANA,GREENE,49.7,-86.9958489,39.0227107
1991,INDIANA,GREENE,28.1,-86.9958489,39.0227107
1990,INDIANA,GREENE,36.9,-86.9958489,39.0227107
2022,INDIANA,KNOX,90.2,-87.3811461,38.687009
2021,INDIANA,KNOX,88.5,-87.3811461,38.687009
2020,INDIANA,KNOX,68.1,-87.3811461,38.687009
2019,INDIANA,KNOX,63.1,-87.3811461,38.687009
2018,INDIANA,KNOX,63.2,-87.3811461,38.687009
2017,INDIANA,KNOX,68.3,-87.3811461,38.687009
2015,INDIANA,KNOX,56.7,-87.3811461,38.687009
2014,INDIANA,KNOX,63.4,-87.3811461,38.687009
2013,INDIANA,KNOX,65.6,-87.3811461,38.687009
2012,INDIANA,KNOX,44.0,-87.3811461,38.687009
2011,INDIANA,KNOX,56.9,-87.3811461,38.687009
2010,INDIANA,KNOX,53.1,-87.3811461,38.687009
2009,INDIANA,KNOX,57.5,-87.3811461,38.687009
2008,INDIANA,KNOX,65.5,-87.3811461,38.687009
2007,INDIANA,KNOX,58.0,-87.3811461,38.687009
2006,INDIANA,KNOX,65.8,-87.3811461,38.687009
2005,INDIANA,KNOX,63.3,-87.3811461,38.687009
2004,INDIANA,KNOX,60.8,-87.3811461,38.687009
2003,INDIANA,KNOX,58.0,-87.3811461,38.687009
2002,INDIANA,KNOX,50.3,-87.3811461,38.687009
2001,INDIANA,KNOX,55.9,-87.3811461,38.687009
2000,INDIANA,KNOX,61.5,-87.3811461,38.687009
1999,INDIANA,KNOX,61.3,-87.3811461,38.687009
1998,INDIANA,KNOX,48.0,-87.3811461,38.687009
1997,INDIANA,KNOX,59.1,-87.3811461,38.687009
1996,INDIANA,KNOX,36.3,-87.3811461,38.687009
1995,INDIANA,KNOX,52.0,-87.3811461,38.687009
1994,INDIANA,KNOX,61.6,-87.3811461,38.687009
1993,INDIANA,KNOX,57.7,-87.3811461,38.687009
1992,INDIANA,KNOX,52.1,-87.3811461,38.687009
1991,INDIANA,KNOX,32.9,-87.3811461,38.687009
1990,INDIANA,KNOX,38.8,-87.3811461,38.687009
2022,INDIANA,MARTIN,80.4,-86.8022436,38.6705579
2015,INDIANA,MARTIN,50.5,-86.8022436,38.6705579
2011,INDIANA,MARTIN,60.9,-86.8022436,38.6705579
2008,INDIANA,MARTIN,63.0,-86.8022436,38.6705579
1997,INDIANA,MARTIN,50.5,-86.8022436,38.6705579
1996,INDIANA,MARTIN,30.1,-86.8022436,38.6705579
1995,INDIANA,MARTIN,45.0,-86.8022436,38.6705579
1994,INDIANA,MARTIN,48.5,-86.8022436,38.6705579
1993,INDIANA,MARTIN,54.5,-86.8022436,38.6705579
1992,INDIANA,MARTIN,48.7,-86.8022436,38.6705579
1991,INDIANA,MARTIN,29.2,-86.8022436,38.6705579
1990,INDIANA,MARTIN,37.8,-86.8022436,38.6705579
2020,INDIANA,PIKE,51.1,-87.214144,38.4159433
2019,INDIANA,PIKE,52.1,-87.214144,38.4159433
2018,INDIANA,PIKE,62.1,-87.214144,38.4159433
2015,INDIANA,PIKE,56.9,-87.214144,38.4159433
2008,INDIANA,PIKE,63.5,-87.214144,38.4159433
1997,INDIANA,PIKE,50.8,-87.214144,38.4159433
1996,INDIANA,PIKE,32.0,-87.214144,38.4159433
1995,INDIANA,PIKE,56.0,-87.214144,38.4159433
1994,INDIANA,PIKE,59.4,-87.214144,38.4159433
1993,INDIANA,PIKE,53.0,-87.214144,38.4159433
1992,INDIANA,PIKE,59.0,-87.214144,38.4159433
1991,INDIANA,PIKE,32.9,-87.214144,38.4159433
1990,INDIANA,PIKE,33.9,-87.214144,38.4159433
2022,INDIANA,POSEY,84.9,-87.8543645,38.0145359
2020,INDIANA,POSEY,70.7,-87.8543645,38.0145359
2019,INDIANA,POSEY,67.7,-87.8543645,38.0145359
2017,INDIANA,POSEY,80.7,-87.8543645,38.0145359
2016,INDIANA,POSEY,74.4,-87.8543645,38.0145359
2015,INDIANA,POSEY,71.6,-87.8543645,38.0145359
2014,INDIANA,POSEY,72.2,-87.8543645,38.0145359
2013,INDIANA,POSEY,81.3,-87.8543645,38.0145359
2012,INDIANA,POSEY,67.9,-87.8543645,38.0145359
2011,INDIANA,POSEY,66.9,-87.8543645,38.0145359
2010,INDIANA,POSEY,57.8,-87.8543645,38.0145359
2009,INDIANA,POSEY,61.5,-87.8543645,38.0145359
2008,INDIANA,POSEY,69.0,-87.8543645,38.0145359
2007,INDIANA,POSEY,55.3,-87.8543645,38.0145359
2006,INDIANA,POSEY,65.9,-87.8543645,38.0145359
2005,INDIANA,POSEY,63.5,-87.8543645,38.0145359
2004,INDIANA,POSEY,61.7,-87.8543645,38.0145359
2003,INDIANA,POSEY,64.5,-87.8543645,38.0145359
2002,INDIANA,POSEY,51.2,-87.8543645,38.0145359
2001,INDIANA,POSEY,67.8,-87.8543645,38.0145359
2000,INDIANA,POSEY,66.1,-87.8543645,38.0145359
1999,INDIANA,POSEY,57.8,-87.8543645,38.0145359
1998,INDIANA,POSEY,51.1,-87.8543645,38.0145359
1997,INDIANA,POSEY,62.2,-87.8543645,38.0145359
1996,INDIANA,POSEY,43.2,-87.8543645,38.0145359
1995,INDIANA,POSEY,53.0,-87.8543645,38.0145359
1994,INDIANA,POSEY,63.2,-87.8543645,38.0145359
1993,INDIANA,POSEY,54.3,-87.8543645,38.0145359
1992,INDIANA,POSEY,55.8,-87.8543645,38.0145359
1991,INDIANA,POSEY,29.2,-87.8543645,38.0145359
1990,INDIANA,POSEY,34.9,-87.8543645,38.0145359
2022,INDIANA,SPENCER,83.1,-86.9976446,38.0288806
2017,INDIANA,SPENCER,70.8,-86.9976446,38.0288806
2016,INDIANA,SPENCER,85.8,-86.9976446,38.0288806
2014,INDIANA,SPENCER,60.2,-86.9976446,38.0288806
2013,INDIANA,SPENCER,74.1,-86.9976446,38.0288806
2012,INDIANA,SPENCER,56.2,-86.9976446,38.0288806
2009,INDIANA,SPENCER,57.5,-86.9976446,38.0288806
2008,INDIANA,SPENCER,63.5,-86.9976446,38.0288806
2007,INDIANA,SPENCER,50.0,-86.9976446,38.0288806
2006,INDIANA,SPENCER,64.6,-86.9976446,38.0288806
2005,INDIANA,SPENCER,56.3,-86.9976446,38.0288806
2004,INDIANA,SPENCER,51.6,-86.9976446,38.0288806
2003,INDIANA,SPENCER,64.8,-86.9976446,38.0288806
2002,INDIANA,SPENCER,49.0,-86.9976446,38.0288806
2001,INDIANA,SPENCER,63.0,-86.9976446,38.0288806
2000,INDIANA,SPENCER,61.2,-86.9976446,38.0288806
1999,INDIANA,SPENCER,58.7,-86.9976446,38.0288806
1998,INDIANA,SPENCER,39.8,-86.9976446,38.0288806
1997,INDIANA,SPENCER,52.8,-86.9976446,38.0288806
1996,INDIANA,SPENCER,36.8,-86.9976446,38.0288806
1995,INDIANA,SPENCER,51.0,-86.9976446,38.0288806
1994,INDIANA,SPENCER,59.7,-86.9976446,38.0288806
1993,INDIANA,SPENCER,51.3,-86.9976446,38.0288806
1992,INDIANA,SPENCER,56.3,-86.9976446,38.0288806
1991,INDIANA,SPENCER,24.2,-86.9976446,38.0288806
1990,INDIANA,SPENCER,32.9,-86.9976446,38.0288806
2021,INDIANA,SULLIVAN,79.5,-87.4172644,39.0492722
2015,INDIANA,SULLIVAN,66.5,-87.4172644,39.0492722
2012,INDIANA,SULLIVAN,43.2,-87.4172644,39.0492722
2010,INDIANA,SULLIVAN,54.5,-87.4172644,39.0492722
2009,INDIANA,SULLIVAN,51.0,-87.4172644,39.0492722
2008,INDIANA,SULLIVAN,59.0,-87.4172644,39.0492722
2007,INDIANA,SULLIVAN,54.5,-87.4172644,39.0492722
2006,INDIANA,SULLIVAN,58.7,-87.4172644,39.0492722
2005,INDIANA,SULLIVAN,55.1,-87.4172644,39.0492722
2004,INDIANA,SULLIVAN,63.7,-87.4172644,39.0492722
2003,INDIANA,SULLIVAN,63.5,-87.4172644,39.0492722
2002,INDIANA,SULLIVAN,47.8,-87.4172644,39.0492722
2001,INDIANA,SULLIVAN,54.5,-87.4172644,39.0492722
2000,INDIANA,SULLIVAN,66.2,-87.4172644,39.0492722
1999,INDIANA,SULLIVAN,52.8,-87.4172644,39.0492722
1997,INDIANA,SULLIVAN,49.2,-87.4172644,39.0492722
1996,INDIANA,SULLIVAN,40.8,-87.4172644,39.0492722
1995,INDIANA,SULLIVAN,44.0,-87.4172644,39.0492722
1994,INDIANA,SULLIVAN,53.7,-87.4172644,39.0492722
1993,INDIANA,SULLIVAN,45.9,-87.4172644,39.0492722
1992,INDIANA,SULLIVAN,46.1,-87.4172644,39.0492722
1991,INDIANA,SULLIVAN,28.0,-87.4172644,39.0492722
1990,INDIANA,SULLIVAN,39.8,-87.4172644,39.0492722
2022,INDIANA,VANDERBURGH,70.5,-87.5806553,38.0461185
2021,INDIANA,VANDERBURGH,75.5,-87.5806553,38.0461185
2020,INDIANA,VANDERBURGH,66.0,-87.5806553,38.0461185
2019,INDIANA,VANDERBURGH,63.9,-87.5806553,38.0461185
2018,INDIANA,VANDERBURGH,69.3,-87.5806553,38.0461185
2017,INDIANA,VANDERBURGH,70.0,-87.5806553,38.0461185
2013,INDIANA,VANDERBURGH,83.2,-87.5806553,38.0461185
2012,INDIANA,VANDERBURGH,75.5,-87.5806553,38.0461185
2011,INDIANA,VANDERBURGH,65.4,-87.5806553,38.0461185
2010,INDIANA,VANDERBURGH,56.9,-87.5806553,38.0461185
2009,INDIANA,VANDERBURGH,56.0,-87.5806553,38.0461185
2008,INDIANA,VANDERBURGH,64.5,-87.5806553,38.0461185
2007,INDIANA,VANDERBURGH,52.4,-87.5806553,38.0461185
2006,INDIANA,VANDERBURGH,59.1,-87.5806553,38.0461185
2005,INDIANA,VANDERBURGH,64.5,-87.5806553,38.0461185
2004,INDIANA,VANDERBURGH,59.1,-87.5806553,38.0461185
2003,INDIANA,VANDERBURGH,68.3,-87.5806553,38.0461185
2002,INDIANA,VANDERBURGH,47.8,-87.5806553,38.0461185
2001,INDIANA,VANDERBURGH,66.3,-87.5806553,38.0461185
2000,INDIANA,VANDERBURGH,66.5,-87.5806553,38.0461185
1998,INDIANA,VANDERBURGH,48.2,-87.5806553,38.0461185
